Franchini	0.000871134
Lorenzi	0.000869298
Boni	0.000867567
Cortese	0.000867462
Cecchini	0.000866675
Mazzola	0.000862793
Manzoni	0.000862373
Vigano	0.000860327
Franceschini	0.000859803
Fabris	0.000859331
Lupo	0.00085718
Clemente	0.000855082
Morandi	0.000853665
Manzo	0.000852039
Pisani	0.000851934
Righi	0.000846426
Zanotti	0.000845377
Romani	0.000844747
Spano	0.000842911
Schiavone	0.000842177
Fiori	0.000840183
Vitiello	0.000838609
Elia	0.000837088
Natale	0.000837036
Filippini	0.000835514
Pieri	0.000835462
Cappelli	0.000834098
Marotta	0.000833783
Pasquali	0.000833468
Turco	0.000832996
Poggi	0.000832629
Paoletti	0.000832524
Castaldo	0.000832472
Rocco	0.000829901
Murgia	0.000824393
Maggio	0.000823239
Mattei	0.000822819
Carminati	0.000821298
Ronchi	0.000820196
Fantini	0.000819462
Graziani	0.00081899
Alfano	0.000818885
Sabatini	0.000815737
Cavalli	0.000814216
Capuano	0.000810439
Durante	0.000809914
Porcu	0.000809442
Visentin	0.000809337
Fava	0.000809127
Cossu	0.000808813
Nanni	0.000808131
D'Onofrio	0.000808078
Abate	0.000802623
Musso	0.000802623
Ferraris	0.000801941
Lupi	0.000799947
di Maio	0.000798268
Grieco	0.000797377
Andreoli	0.000795541
Federici	0.000795226
Cavaliere	0.000793337
Tonelli	0.000793075
Salvadori	0.000792603
Zanini	0.000792078
Bono	0.000791711
Scognamiglio	0.000791082
Nava	0.000790137
Casadei	0.000789718
Liguori	0.000789193
Albano	0.000788406
de Martino	0.000785573
Piva	0.000779488
di Palma	0.000778544
Perna	0.000777967
Abbate	0.0007776
Randazzo	0.000775868
Macchi	0.000775239
Carli	0.000774085
di Girolamo	0.000773613
Tedeschi	0.000773088
Perini	0.000770937
Guglielmi	0.000770465
Favaro	0.000768157
Miceli	0.000768
Bresciani	0.000766583
Daniele	0.000764485
Castagna	0.000764118
Betti	0.00076396
di Giovanni	0.000760393
Bini	0.000759501
Vecchi	0.000757718
Donato	0.0007552
Giglio	0.000753731
Guerrini	0.000753364
Gabrielli	0.000751842
Renzi	0.000751737
Bertoli	0.000750793
D'Amato	0.000748905
Catania	0.000748328
Campana	0.000744708
Barbero	0.000744655
Festa	0.000743711
del Prete	0.000741141
Scala	0.000740511
Damiani	0.000740091
Vecchio	0.000738623
Federico	0.000736419
Li	0.000735213
Adamo	0.000734164
Fiorentino	0.000733691
Ghezzi	0.000733534
Croce	0.000733114
di Matteo	0.000732275
La Rocca	0.000731698
Cappelletti	0.0007296
Angeli	0.000728341
Torre	0.000727711
Gobbi	0.000725246
Milano	0.000723514
Redaelli	0.000723042
Giunta	0.000722518
Gambino	0.000721993
Capone	0.000721783
Zito	0.000720419
Annunziata	0.000720209
Giuffrida	0.000720052
Bonfanti	0.000718793
Brunelli	0.000718216
Bonanno	0.000715121
Casini	0.000713075
Cuomo	0.00071276
Corradini	0.00071255
Porta	0.000711921
Palazzo	0.000711029
Sanfilippo	0.000709928
Galimberti	0.0007072
Micheli	0.000705678
del Vecchio	0.000704
Casella	0.000702636
Gioia	0.000701587
Gallina	0.000700642
Invernizzi	0.000699698
Privitera	0.000697967
Bacci	0.000697285
Foti	0.000696131
Palmisano	0.000694347
Piccoli	0.000693823
Galbiati	0.000692459
Cerutti	0.000691252
Castellano	0.000689364
Capelli	0.000688787
Morini	0.000687475
Paolucci	0.000685691
Corrado	0.000685324
Tomasi	0.000684957
Tagliabue	0.00068438
di Domenico	0.000683908
Usai	0.000683855
Zani	0.000683855
Maggioni	0.000683226
Balducci	0.000682701
Mora	0.000681285
Bernasconi	0.000680813
Zago	0.000679711
Corradi	0.000679396
Vassallo	0.000677928
Trotta	0.000677665
Moretto	0.000677298
Loi	0.000676039
Panico	0.000674832
Semeraro	0.000674675
Iacono	0.000674255
Verde	0.000672524
Corsini	0.000672419
Buono	0.00067221
Alessi	0.00067137
Morello	0.000670898
Longhi	0.000670636
Bellucci	0.000669954
Anselmi	0.000669219
Fedele	0.000669114
Magri	0.00066859
Cioffi	0.000667908
Mazzei	0.000667331
Mercuri	0.000667331
Santangelo	0.000666911
Fanelli	0.000665442
Campagna	0.000664393
Bertoni	0.000663344
Rapisarda	0.000663187
Fossati	0.0006624
Masini	0.000661298
Carnevale	0.000661246
Rossetto	0.000659514
Marrone	0.000659252
Clerici	0.000657259
de Stefano	0.000656787
Ippolito	0.000656105
de Lucia	0.000655055
Manna	0.000654793
Botta	0.00065259
Panzeri	0.000652275
Lenzi	0.000652065
D'Elia	0.000651803
Luongo	0.000651541
Sabatino	0.000651016
Galasso	0.000650439
Pasquini	0.000650334
Campanella	0.000650019
Grilli	0.000648865
Bossi	0.000648078
Maffei	0.000647501
Stefanelli	0.000647344
Gandolfi	0.000646872
Piccinini	0.000646557
Fasano	0.000646347
Siciliano	0.000646295
Ciccarelli	0.00064598
Ambrosio	0.000645718
Cecchi	0.000645613
Poletti	0.000645508
Corona	0.000645141
Savino	0.000643882
Cozzi	0.000643777
Casati	0.000643567
Castiglioni	0.000641364
Veronese	0.000641259
Spagnolo	0.000639632
Lorenzini	0.000639318
di Gregorio	0.000638741
Bonini	0.000638216
Lodi	0.000637796
Lamberti	0.000637324
Ruggieri	0.000636642
Venturelli	0.000636328
Casale	0.000635331
Marras	0.000634019
Peluso	0.000633652
Ratti	0.000632341
Mari	0.000631292
Florio	0.000630767
Bergamini	0.000628983
Marcon	0.000628931
Pacini	0.000628196
D'Auria	0.000628039
Masiero	0.000627252
Meroni	0.000627042
Macri	0.000626151
Colonna	0.000625888
Zanon	0.000624734
Palladino	0.000624367
Marano	0.000624262
Vincenzi	0.000623213
di Paolo	0.000621587
Valsecchi	0.000621324
Barbera	0.00062101
Carletti	0.00062101
Marangoni	0.00062017
Paoli	0.000619593
Vianello	0.000619593
Bove	0.000618964
Sasso	0.000618701
Cavallini	0.000618596
Giudici	0.00061781
Pizzi	0.000615973
